"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000237945.7",305.117651569829,0.032252676115935,0.149914790532085,0.215140053903035,0.829658126487765,0.846928546393149,"LINC00649"
"ENSG00000237949.2",11.3257589752256,-2.38070214614988,0.225475666315207,-10.5585768302898,4.63637619164358e-26,2.22087565910515e-25,"LINC00844"
"ENSG00000237950.3",74.0546091334172,0.298820289017375,0.0823941023983228,3.62671939276394,0.000287044938860378,0.000442805903019048,"AL357079.1"
"ENSG00000237970.1",18.8195292228268,1.06710991618816,0.247831523772879,4.30578765744951,1.66392610838333e-05,2.8121109500483e-05,"TMEM161BP1"
"ENSG00000237973.1",5104.05674394725,-0.147925138110416,0.118608609667335,-1.24717032368313,0.212335051794915,0.242892305863044,"MTCO1P12"
"ENSG00000237975.7",44.28306913536,-1.25753555566582,0.139899197353743,-8.98886898175743,2.4978759108385e-19,8.90330150829733e-19,"FLG-AS1"
"ENSG00000237976.1",12.4253191023691,0.943839795182496,0.116893897459661,8.07432907700082,6.78486674993084e-16,2.08924250531407e-15,"RFX5-AS1"
"ENSG00000237977.1",24.739125045427,0.764490211652226,0.100795185401257,7.58459055964683,3.3353864274653e-14,9.42557409880806e-14,"EIF4HP2"
"ENSG00000237978.6",42.6735123373478,2.42494868859055,0.263401985561331,9.20626578961732,3.37667648624531e-20,1.25521403917044e-19,"KCNMB2-AS1"
"ENSG00000237984.3",73.8001347654019,-1.08243968615941,0.080773423268185,-13.4009386053316,5.97032902044831e-41,5.04470485227272e-40,"PTENP1"
"ENSG00000237988.5",806.276507492498,1.70583004971824,0.197182922936579,8.65100295864311,5.10487790131409e-18,1.72083904257478e-17,"OR2I1P"
"ENSG00000237989.1",65.3607516046096,-0.115957200117046,0.13318805033514,-0.870627656349532,0.383957490660271,0.421245772433278,"LINC01679"
"ENSG00000237991.3",50.0257107627758,-0.224623860663082,0.0860834094541854,-2.6093745831783,0.00907078894187604,0.0122452039321708,"RPL35P1"
"ENSG00000238000.1",39.0410374058166,1.37153852003408,0.104041529899261,13.1826062281291,1.10506228372976e-39,8.93042332459171e-39,"PSME2P1"
"ENSG00000238005.4",43.9403019014152,-0.259236538041977,0.124360049898894,-2.08456444213989,0.037108854970016,0.0468524215497276,"AL391832.2"
"ENSG00000238018.2",49.4611801581995,-2.52477904633227,0.130754598728462,-19.3092944407675,4.48659744238835e-83,1.36875823001398e-81,"AC093110.1"
"ENSG00000238035.8",13.8328940338221,-0.236151842939522,0.0951647692529984,-2.48150491818779,0.0130828904901214,0.0173718828410087,"AC138035.1"
"ENSG00000238039.1",10.5483069655814,0.0149123279437885,0.158286181756961,0.0942111798911514,0.924941404007477,0.934508948753511,"AC244197.2"
"ENSG00000238042.5",14.9369080937367,1.90057411022091,0.184644397886533,10.2931588067397,7.56529903753351e-25,3.44715631898364e-24,"LINC02257"
"ENSG00000238045.9",49.7266130418401,1.22914087093284,0.100822390549989,12.1911498450676,3.46497521580476e-34,2.30690565910591e-33,"AC009133.1"
"ENSG00000238058.2",67.2864311152384,0.575782329246573,0.0771652959719776,7.46167460377094,8.5429655086954e-14,2.36628878922728e-13,"AL355574.1"
"ENSG00000238062.6",8.41435688121869,1.05849159631713,0.206290748751939,5.13106672364619,2.88104751689898e-07,5.49559292884331e-07,"SPATA3-AS1"
"ENSG00000238072.1",26.5187121887207,0.0883251625470965,0.175157256479021,0.504262080387605,0.614077220495628,0.647696877236978,"CDC26P1"
"ENSG00000238078.1",17.4401518539455,-1.80658927781636,0.119662027037961,-15.097431679335,1.68364643339097e-51,2.03780459441788e-50,"LINC01352"
"ENSG00000238082.1",6.55680883299636,0.0283919094582369,0.0897768435207779,0.316249807241952,0.751812905447498,0.775669607076565,"NUDCP2"
"ENSG00000238083.8",238.065303163603,-0.270815943449699,0.0817710392953358,-3.31188090286565,0.000926709884063386,0.0013700067952815,"LRRC37A2"
"ENSG00000238085.1",8.83219832835594,0.00161833665808022,0.112592310277567,0.0143734208321211,0.988532064303617,0.989824862733983,"AL590682.1"
"ENSG00000238098.9",74.4086436534391,1.20796787469236,0.119565185245757,10.103006759112,5.35739042193201e-24,2.36001599228946e-23,"ABCA17P"
"ENSG00000238099.3",15.8323822044446,-2.98398542917269,0.17955494189537,-16.618787529176,5.09526939551266e-62,8.23816206420252e-61,"LINC01625"
"ENSG00000238103.4",18.9967219514697,-0.326900368649102,0.0872358853492208,-3.7473153088372,0.000178737351285732,0.000280021850347646,"RPL9P7"
"ENSG00000238105.7",922.485554148344,0.355654907410284,0.0957091557900342,3.71599670349738,0.000202404220625845,0.00031578677292805,"GOLGA2P5"
"ENSG00000238113.7",220.540006672755,0.911837489213755,0.145437944551988,6.26959829515339,3.61980729047111e-10,8.25164483666269e-10,"LINC01410"
"ENSG00000238117.1",123.195998245838,1.95417603556235,0.26825432583642,7.28478852845788,3.2217526234287e-13,8.69451944480731e-13,"AP000844.2"
"ENSG00000238118.1",39.7918936505214,4.29920766105652,0.395285793016648,10.8762008071346,1.49671861730976e-27,7.61350543974438e-27,"SLC25A24P2"
