"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane","9/1376","19/9724",0.473684210526316,3.34746022031824,4.15810461578166,0.000535581429284219,0.00500549687997704,0.00500549687997704,"TUBA3D/TUBB3/TUBB4A/TUBA3E/TUBB8B/TUBB8/TUBA1C/TUBAL3/TUBA4B",9
"R-HSA-9734779","Developmental Cell Lineages of the Integumentary System","20/1376","66/9724",0.303030303030303,2.14147286821705,3.77756634048852,0.000553175182708765,0.00513761450940765,0.00513761450940765,"ANKRD30A/KRT24/IVL/GATA3/GJB3/TFRC/KRT1/ESR1/DLX5/HOPX/SBSN/KRT19/KRT18/ERBB2/CASP14/MUC1/CALML5/CD24/EPCAM/KRT8",20
"R-HSA-419037","NCAM1 interactions","14/1376","39/9724",0.358974358974359,2.53682170542636,3.90412861471232,0.000568038031541869,0.00524288518553551,0.00524288518553551,"COL9A1/COL9A3/COL3A1/GFRA1/CACNA1I/COL2A1/GDNF/CACNB3/COL6A5/CACNA1D/ARTN/CACNA1H/COL5A1/COL5A2",14
"R-HSA-5685942","HDR through Homologous Recombination (HRR)","20/1376","67/9724",0.298507462686567,2.10951058660187,3.69969460068157,0.00068549407633941,0.0062879271446936,0.0062879271446936,"BLM/RAD51/RAD51AP1/PCNA/EME1/BRCA2/EXO1/EME2/POLE2/BARD1/DNA2/RFC2/GEN1/RFC4/RMI1/CHEK1/BRCA1/XRCC2/BRIP1/RMI2",20
"R-HSA-5693616","Presynaptic phase of homologous DNA pairing and strand exchange","14/1376","40/9724",0.35,2.4734011627907,3.79089497938827,0.000761605380392064,0.00694322451081354,0.00694322451081354,"BLM/RAD51/BRCA2/EXO1/BARD1/DNA2/RFC2/RFC4/RMI1/CHEK1/BRCA1/XRCC2/BRIP1/RMI2",14
"R-HSA-380108","Chemokine receptors bind chemokines","16/1376","49/9724",0.326530612244898,2.30754627432368,3.72518426954441,0.000788046279006121,0.00714046811343351,0.00714046811343351,"CXCL10/CXCR3/CCR4/CCR3/CXCL13/CCL5/CCL19/CCL7/CCL11/CXCL9/CCR8/CCR7/CCL20/CCL17/CXCR4/CXCL11",16
"R-HSA-425407","SLC-mediated transmembrane transport","47/1376","211/9724",0.222748815165877,1.57413479554723,3.42305980668459,0.000844088671515429,0.00755760798508751,0.00755760798508751,"SLC12A5/SLC25A10/SLC35A2/SLC39A1/SLC1A1/SLC30A8/SLC8A2/SLC38A5/SLC26A9/SLC4A10/SLC25A22/SLC7A2/SLC4A8/SLC6A9/SLC7A5/SLC29A3/SLC12A3/SLC30A2/SLC6A4/SLC2A14/LCN12/SLC6A11/SLC20A1/SLC11A1/SLC50A1/SLC1A2/SLC7A11/SLC6A15/SLC15A1/SLC39A6/SLC2A10/SLC34A3/SLC2A6/SLC22A15/SLC39A4/SLC7A8/SLC16A3/SLC1A6/SLC12A1/SLC5A8/SLC2A1/SLC5A5/SLC44A4/SLC1A4/SLC24A2/SLC5A2/SLC27A4",47
"R-HSA-6809371","Formation of the cornified envelope","20/1376","68/9724",0.294117647058824,2.07848837209302,3.62317602980862,0.000844254996988242,0.00755760798508751,0.00755760798508751,"KRT24/IVL/PCSK6/ST14/KRT1/KLK12/KRT31/KRT75/KRT6A/KRT16/KRT19/KRT18/PRSS8/CASP14/PKP3/KRT37/EVPL/KRT8/KRT86/KRT81",20
"R-HSA-9830674","Formation of the ureteric bud","9/1376","20/9724",0.45,3.18008720930233,3.96215636147234,0.000852345032732178,0.00758433963257495,0.00758433963257495,"PAX2/HOXA11/ROBO2/GFRA1/HOXC11/GDNF/RET/SIX2/NPNT",9
"R-HSA-8957275","Post-translational protein phosphorylation","25/1376","93/9724",0.268817204301075,1.89969367341835,3.53930988494841,0.000891661088126168,0.00788695462473503,0.00788695462473503,"BPIFB2/C4B/C4A/GOLM1/AMTN/VWA1/SPP1/NOTUM/CDH2/PROC/SCG2/TIMP1/CKAP4/PRSS23/MSLN/VGF/CHGB/FGG/VCAN/SERPINC1/FN1/PCSK9/MATN3/APOA1/TMEM132A",25
"R-HSA-8856688","Golgi-to-ER retrograde transport","32/1376","130/9724",0.246153846153846,1.73953488372093,3.44626463276174,0.000980848278794152,0.0086245002502255,0.0086245002502255,"TUBA3D/KIF18B/KIF15/KIF26B/TUBB3/KIF18A/COPE/KIF4A/KIF23/KDELR3/TUBB4A/KIF20A/ARF1/TUBA3E/TUBB8B/TMED3/TUBB8/KIF2C/ARFGAP1/TUBA1C/CENPE/PAFAH1B3/KLC2/KIF12/KIF11/KIFC2/KIFC1/KIF22/TUBAL3/TUBA4B/RACGAP1/KIF1A",32
"R-HSA-9675136","Diseases of DNA Double-Strand Break Repair","14/1376","41/9724",0.341463414634146,2.41307430516166,3.68103631078358,0.00100803973979839,0.0087599242885404,0.0087599242885404,"BLM/RAD51/RAD51AP1/BRCA2/EXO1/BARD1/DNA2/RFC2/RFC4/RMI1/BRCA1/XRCC2/BRIP1/RMI2",14
"R-HSA-9701190","Defective homologous recombination repair (HRR) due to BRCA2 loss of function","14/1376","41/9724",0.341463414634146,2.41307430516166,3.68103631078358,0.00100803973979839,0.0087599242885404,0.0087599242885404,"BLM/RAD51/RAD51AP1/BRCA2/EXO1/BARD1/DNA2/RFC2/RFC4/RMI1/BRCA1/XRCC2/BRIP1/RMI2",14
"R-HSA-9917777","Epigenetic regulation by WDR5-containing histone modifying complexes","34/1376","141/9724",0.24113475177305,1.70406564407059,3.4189291784062,0.00102202226865273,0.00882979704196483,0.00882979704196483,"H4C9/H4C12/H2BC4/H3C3/H3C2/H2BC21/H2BC9/H3C12/H2BC6/H2BC11/H2AC20/H4C14/CDK5/H2BC7/H2BC17/H2AC18/H4C5/H2AC6/H4C8/H2BC5/H3C8/H2BC8/H2AX/H2BC15/PAGR1/H4C4/H2AC8/H3C6/H3C10/H4C11/H2BC13/H2AC19/H2AJ/H2BC12",34
"R-HSA-69206","G1/S Transition","30/1376","120/9724",0.25,1.76671511627907,3.43096835711006,0.0010663177261961,0.00910659851222648,0.00910659851222648,"MCM2/CCNA2/CDC7/CDC6/PTK6/PCNA/CCNE1/ORC1/PSMB3/CDC45/E2F1/CCNE2/TYMS/CDK1/MCM4/RRM2/POLE2/PSMD3/E2F5/CDC25A/MCM10/CDT1/CCND1/POLA2/MCM6/DBF4/TK1/ORC6/CCNB1/LIN9",30
"R-HSA-2132295","MHC class II antigen presentation","30/1376","120/9724",0.25,1.76671511627907,3.43096835711006,0.0010663177261961,0.00910659851222648,0.00910659851222648,"TUBA3D/SH3GL2/AP1S3/KIF15/TUBB3/KIF18A/KIF4A/KIF23/TUBB4A/KIF20A/HLA-DQA2/ARF1/CTSD/TUBA3E/TUBB8B/TUBB8/KIF2C/TUBA1C/CENPE/KLC2/KIF11/KIF22/AP1S1/TUBAL3/CTSE/TUBA4B/AP1M2/HLA-DQB2/RACGAP1/LAG3",30
"R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission","40/1376","175/9724",0.228571428571429,1.61528239202658,3.33451522006843,0.00118883354108819,0.0100948950974689,0.0100948950974689,"CHRNA5/GRIA2/CHRNA9/TUBA3D/GABRA3/KCNJ6/ADCY1/TUBB3/KCNJ10/NEFL/GNG5/RASGRF1/TUBB4A/GNGT1/GRIK4/CHRNB4/TUBA3E/TUBB8B/GNG13/TUBB8/HTR3A/KPNA2/AKAP5/TUBA1C/GNG4/CACNG4/GABRQ/CAMK2A/KCNJ3/GRIN1/TUBAL3/GABBR2/GRIN2C/PPM1E/CHRNA6/TUBA4B/GRIN2D/GRIN3B/CHRNA1/ACTN2",40
