"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003158","endothelium development","27/1520","111/14866",0.243243243243243,2.37898293029872,4.9212957285281,1.42235442532669e-05,0.000320797683533776,0.000320797683533776,"S1PR1/NRG1/CLDN5/KDR/CD34/FGF1/BMP6/TMEM100/PDE2A/PROX1/MET/NRP1/RAPGEF3/ZEB1/SOX17/CDH5/TIE1/ACVRL1/PECAM1/FSTL1/EDN1/APOLD1/ATOH8/NOTCH4/ROBO4/PPP1R16B/AMOTL2",27
"GO:0030449","regulation of complement activation","10/1520","21/14866",0.476190476190476,4.65726817042606,5.6598515862534,1.48314483286322e-05,0.000332945223227799,0.000332945223227799,"VSIG4/C4BPA/CFH/SERPING1/MASP1/A2M/C6/CR1/C3/CFI",10
"GO:0043537","negative regulation of blood vessel endothelial cell migration","13/1520","34/14866",0.382352941176471,3.73951238390093,5.39686505054487,1.49741750819772e-05,0.000334585753924737,0.000334585753924737,"MEOX2/FGF2/MIR205/MMRN1/RGCC/ATP2B4/MMRN2/ITGB1BP1/ACVRL1/ANGPT4/PPARG/MEF2C/KLF4",13
"GO:0007015","actin filament organization","71/1520","422/14866",0.16824644549763,1.64549451234722,4.53976874528337,1.62544879875997e-05,0.00036151185320569,0.00036151185320569,"ARHGAP6/EPS8/PRKN/GAS2/TENM1/S1PR1/FERMT2/SPTB/PLEKHH2/CX3CL1/KANK3/CCL24/LIMCH1/BIN1/KANK2/SYNPO2/RND3/DLC1/PTGER4/RHOQ/ZEB2/SORBS1/CXCL12/SPTBN1/DAAM2/PAK3/TMOD1/LMOD1/PROX1/RHOJ/RGCC/NRP1/NEDD9/GSN/RAPGEF3/SHANK3/TACR1/CORO2B/FAM107A/MYL9/CYRIA/ARHGEF15/ITGB1BP1/CCL21/DIAPH2/MYOC/ADD3/CFL2/CNN1/ARHGAP36/PIK3R1/MYO1H/SYNPO/RHOU/PHLDB2/PARVA/SHROOM4/GAS2L2/DMTN/SEMA5A/WASF3/ESAM/SLIT2/KANK1/MYO7B/SFRP1/ACTC1/TAC1/FHOD3/TMOD2/SPTA1",71
"GO:0010874","regulation of cholesterol efflux","14/1520","39/14866",0.358974358974359,3.5108636977058,5.2985555018298,1.64759576451968e-05,0.00036474885035726,0.00036474885035726,"ABCA1/LRP1/ABCA5/ADIPOQ/CAV1/CETP/CES1/PTCH1/ABCA8/MIR145/EEPD1/EGF/PPARG/PLTP",14
"GO:1990868","response to chemokine","23/1520","88/14866",0.261363636363636,2.55620514354067,4.94116142013346,1.74653023706252e-05,0.000383120148805861,0.000383120148805861,"CCL14/CX3CL1/CCL24/CCL23/CX3CR1/CCL2/CXCL12/CCL13/MPL/GPR17/ACKR1/ACKR4/GPR75/CCL16/ACKR3/GNAI1/CCL21/CXCR2/SLIT3/EDN1/STAT5A/SLIT2/DUSP1",23
"GO:1990869","cellular response to chemokine","23/1520","88/14866",0.261363636363636,2.55620514354067,4.94116142013346,1.74653023706252e-05,0.000383120148805861,0.000383120148805861,"CCL14/CX3CL1/CCL24/CCL23/CX3CR1/CCL2/CXCL12/CCL13/MPL/GPR17/ACKR1/ACKR4/GPR75/CCL16/ACKR3/GNAI1/CCL21/CXCR2/SLIT3/EDN1/STAT5A/SLIT2/DUSP1",23
"GO:0010959","regulation of metal ion transport","52/1520","282/14866",0.184397163120567,1.80345278088839,4.59700816452734,1.80026910339214e-05,0.000393113307849812,0.000393113307849812,"SCN2B/CASQ2/PRNP/ANK2/OSR1/CX3CL1/BIN1/CAPN3/TRDN/CCL2/FHL1/CXCL12/NOS1/CAV1/ADRA2A/GSTM2/DMD/AKAP6/JPH2/ATP2B4/PKD2/ATP1A2/DRD2/UTRN/DPP6/KCNE1/CLIC2/SCN3B/SCN5A/HTR2A/KCNAB1/FXYD2/MYLK/TESC/TRPC1/SCN4B/HRC/CACNA2D1/EGF/TRPC6/ATP1B2/KCNIP2/KCNS1/KCNJ2/ADCYAP1R1/PER1/NKAIN2/KCNIP1/PLN/JPH4/ANO6/SNCA",52
"GO:0090278","negative regulation of peptide hormone secretion","12/1520","30/14866",0.4,3.91210526315789,5.38812887509966,1.86508940873723e-05,0.000405424865139079,0.000405424865139079,"PRKN/FAM3D/ADRA2A/KCNB1/CRHBP/DRD2/PDE8B/FOXO1/LEP/FFAR4/HADH/CCN3",12
"GO:0006957","complement activation, alternative pathway","8/1520","14/14866",0.571428571428571,5.58872180451128,5.79684872366318,2.00115596897734e-05,0.000433042940313835,0.000433042940313835,"VSIG4/CFH/CFD/MASP1/C7/CR1/C3/CFI",8
"GO:0051147","regulation of muscle cell differentiation","27/1520","113/14866",0.238938053097345,2.33687703772706,4.81414542129819,2.01258551127153e-05,0.000433563264401275,0.000433563264401275,"LAMA1/NRG1/PRKD1/FOXO4/RBPMS2/PROX1/IGF1/AKAP6/PPARA/MYOCD/BHLHE41/LAMA2/MIR145/RGS2/CAMK1/KIT/FZD7/EDN1/MEF2C/LAMC1/BMP2/NOTCH4/CYP26B1/PRDM16/CCN3/RCAN1/SMYD1",27
"GO:0046683","response to organophosphorus","26/1520","107/14866",0.242990654205607,2.37651254303984,4.82250055254254,2.07774729438361e-05,0.000443891641884972,0.000443891641884972,"SLC8A3/CDO1/MMP19/HCN1/PDE2A/AKAP6/RYR3/PKD2/CRHBP/ABCC9/RAPGEF3/KCNE1/NPR2/PENK/HMGCS2/FOSB/P2RY12/DMTN/CPS1/SLC26A3/DUSP1/PER1/NT5E/P2RX6/FOS/AQP1",26
"GO:0070588","calcium ion transmembrane transport","50/1520","269/14866",0.185873605947955,1.81789278027783,4.56845552247953,2.07900956336634e-05,0.000443891641884972,0.000443891641884972,"CASQ2/PRNP/ANK2/CX3CL1/MICU3/BIN1/CAPN3/FGF2/TRDN/GRIN2B/TMBIM1/CACHD1/SLC8A3/NOS1/CAV1/SCN11A/SLC24A4/GSTM2/DMD/AKAP6/RYR3/JPH2/ATP2B4/PKD2/ATP1A2/DRD2/PLCH2/CLIC2/TMC2/HTR2A/TMEM37/CCL21/PKD1L2/PLCL2/TRPC1/HRC/CACNA2D1/CNGA1/TRPC6/EDNRB/CACNA1G/EDN1/ADCYAP1R1/TRPM6/TRPM3/PLN/P2RX6/JPH4/ANO6/SNCA",50
"GO:0045598","regulation of fat cell differentiation","25/1520","101/14866",0.247524752475248,2.42085721730068,4.83529626868042,2.12264308487099e-05,0.000451202538925674,0.000451202538925674,"RARRES2/PTGS2/FERMT2/LMO3/ZFPM2/ZFP36/ADIPOQ/YAP1/RUNX1T1/SLC7A10/PTPRQ/ZBTB16/FOXO1/IL6/WNT10B/LEP/LPL/FFAR4/PPARG/DLK2/BMP2/ZFP36L2/PRDM16/SFRP1/MEDAG",25
"GO:0045923","positive regulation of fatty acid metabolic process","13/1520","35/14866",0.371428571428571,3.63266917293233,5.26227794798792,2.16037402793357e-05,0.00045719986036092,0.00045719986036092,"PTGS2/GPIHBP1/AVPR1A/PPARGC1A/ADIPOQ/IRS2/ABCD2/PPARA/PPARG/MLXIPL/EDN1/TWIST1/KAT2B",13
